id	NC1	NC10	NC100	NC101	NC102	NC11	NC12	NC13	NC14	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC27	NC28	NC29	NC3	NC30	NC31	NC32	NC33	NC34	NC35	NC36	NC37	NC38	NC39	NC4	NC40	NC41	NC42	NC43	NC44	NC45	NC46	NC47	NC48	NC49	NC5	NC50	NC51	NC52	NC53	NC54	NC55	NC56	NC57	NC58	NC59	NC6	NC60	NC61	NC62	NC63	NC64	NC65	NC66	NC67	NC68	NC69	NC7	NC70	NC71	NC72	NC73	NC74	NC75	NC76	NC77	NC78	NC79	NC8	NC80	NC81	NC82	NC83	NC84	NC85	NC86	NC87	NC88	NC89	NC9	NC90	NC91	NC92	NC93	NC94	NC95	NC96	NC97	NC98	NC99	NCFSBCneg	NCFSMFneg	NCSTBCneg	NCSTMFneg	St1	St100-St101	St102-St103	St104-St105	St106-St107	St11	St13	St15-St16	St17	St19	St21	St23-St24	St25-St26	St27-St28	St29-St30	St3-St4	St31-St32	St33-St34	St35-St36	St38	St39-St40	St41-St42	St43-St44	St45-St46	St47-St48	St49-St50	St5-St6	St51-St52	St53-St54	St55-St56	St57-St58	St59	St61-St62	St63-St64	St65-St66	St67-St68	St69-St70	St7-St8	St71-St108	St72-St73	St74-St75	St76-St77	St78-St79	St80-St81	St82-St83	St84-St85	St86-St87	St88-St89	St90-St91	St92-St93	St94-St95	St96-St97	St98-St99
MiFish_00031	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	42	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	5	4	1	5	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	0	4	1	1	1	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00032	0	0	0	12	15	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	3	0	0	0	0	0	14	1	0	0	4	3	0	0	0	0	7	0	0	0	4	0	0	8	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	173	7	0	0	6	0	0	0	0	0	0	9	0	1	0	0	12	0	0	6	8	12	3	9	3	5	0	5	0	7	0	0	0	0	0	0	0	0	0	0	27	17	12	9	10	9	9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00033	0	0	0	25	31	0	1	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	22	1	0	0	0	0	25	3	0	0	6	6	0	0	0	0	19	1	0	0	0	0	0	9	0	0	0	13	0	0	0	0	0	33	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	343	10	0	1	9	0	0	0	0	0	0	6	0	0	1	0	14	0	0	8	9	19	13	19	9	15	0	12	1	30	0	0	0	0	0	0	0	0	0	0	16	25	12	16	11	21	15	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00034	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	6	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	94	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	5	6	11	1	7	5	4	0	4	0	11	1	0	0	0	0	0	0	0	0	0	11	7	5	6	4	4	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00035	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	47	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	6	6	1	3	1	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	3	1	2	6	4	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00036	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2096	0	866	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00037	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	5	2	1	2	0	5	0	2	0	4	0	0	0	0	0	0	0	0	0	0	2	4	2	2	2	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00038	0	0	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	0	0	0	0	0	5	0	0	0	4	1	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	124	3	0	0	8	0	0	0	0	0	0	5	0	0	0	0	2	0	0	2	4	8	1	4	3	4	0	5	0	18	0	0	0	0	0	0	0	0	0	0	9	10	6	12	9	7	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00039	0	0	0	16	20	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	11	0	0	0	0	0	12	0	1	0	3	1	0	0	0	0	6	0	0	0	1	0	0	4	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	101	3	0	0	5	0	0	0	0	0	0	4	0	0	0	0	6	0	0	5	4	9	0	13	1	3	0	6	0	5	0	0	0	0	0	0	0	0	0	0	8	9	5	7	1	4	4	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MiFish_00040	0	0	0	28	60	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	21	0	0	0	0	0	28	7	0	1	9	2	0	0	0	0	33	0	0	0	0	0	0	16	0	0	0	7	0	0	0	0	0	27	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	386	15	0	1	18	0	0	0	0	0	0	10	0	0	0	0	14	0	0	11	11	23	2	21	6	12	0	6	0	22	0	0	0	0	0	0	0	0	0	0	22	23	19	22	29	15	13	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MiFish_00041	0	0	0	138	212	0	0	0	0	0	0	0	0	0	0	1	0	190	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	94	1	0	0	0	0	144	13	0	0	52	22	0	0	0	0	103	1	0	0	4	0	1	62	0	2	0	48	1	0	1	0	0	84	0	0	2	0	0	91	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	191	1805	89	0	6	58	0	0	0	0	0	0	61	1	1	0	0	104	0	0	70	108	152	31	183	43	97	0	73	2	143	0	0	0	0	0	0	0	1	0	0	159	161	111	122	91	95	76	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00042	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	22	2	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	1	1	2	0	1	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	3	3	0	2	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00043	0	0	0	22	34	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	17	0	0	0	0	0	18	0	0	0	4	0	0	0	0	0	18	0	0	0	1	0	0	11	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	206	7	0	0	8	0	0	0	0	0	0	11	0	0	0	0	13	0	0	11	15	13	7	24	4	9	0	9	0	21	0	0	0	0	0	0	0	0	0	0	18	31	9	18	7	14	10	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00044	0	0	0	9	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	54	1	0	0	4	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	3	5	1	11	0	4	0	3	0	8	0	0	0	0	0	0	0	0	0	0	2	4	2	3	3	2	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00045	0	0	0	43	81	0	0	0	0	0	0	0	0	0	0	1	0	62	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	18	0	0	0	0	0	54	7	0	0	16	5	0	0	0	0	37	0	0	0	0	0	0	26	0	0	0	17	0	0	0	1	0	19	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	463	13	0	0	17	0	0	0	0	0	0	12	0	0	0	0	20	0	0	22	26	42	6	58	15	26	0	23	0	31	0	0	0	0	0	0	1	0	0	0	48	50	26	23	29	27	23	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00046	0	0	0	12	27	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	5	0	0	0	0	0	8	1	0	0	4	2	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	84	3	0	0	7	0	0	0	0	0	0	8	0	0	0	0	8	0	0	6	9	7	0	10	2	8	0	4	0	4	0	0	0	0	0	0	0	0	0	0	8	13	7	9	12	7	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MiFish_00047	0	0	0	45	53	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	20	0	0	0	0	0	29	3	0	0	10	2	0	1	0	0	21	0	0	0	1	0	0	13	0	0	1	10	0	0	0	0	0	10	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	48	400	19	0	0	15	0	0	0	0	0	0	20	0	0	0	0	26	0	0	16	14	33	6	44	12	22	0	28	1	25	0	0	0	0	0	0	0	0	0	0	31	28	25	32	25	21	24	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00048	0	0	0	9	30	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	6	0	0	0	0	0	15	0	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	121	5	0	0	3	0	0	0	0	0	0	7	0	0	0	0	6	0	0	6	3	6	2	8	3	3	0	3	0	9	0	0	0	0	0	0	0	0	0	0	12	10	7	7	7	7	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00049	0	0	0	15	38	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	15	0	0	0	0	0	28	2	0	0	4	4	0	0	0	0	14	0	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	211	5	1	3	12	0	0	0	0	0	0	6	0	0	0	0	21	0	0	12	13	10	3	22	8	8	0	13	0	23	0	0	0	0	0	0	0	0	0	0	27	23	15	22	9	13	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00050	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	2	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00051	0	0	0	21	39	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	13	0	0	0	0	0	12	2	3	0	6	4	0	0	0	0	9	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	249	3	0	0	5	1	0	0	0	0	0	5	0	0	0	0	12	0	0	2	6	23	0	15	10	6	0	4	0	11	0	0	0	0	0	0	0	0	0	0	15	13	8	10	8	11	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00052	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	71	5	0	0	3	0	0	0	0	0	0	4	0	0	0	0	1	0	0	2	1	6	2	10	2	1	0	2	0	7	0	0	0	0	0	0	1	0	0	0	5	5	6	6	3	6	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00053	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	46	3	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	4	2	0	4	2	3	0	3	0	3	0	0	0	0	0	0	0	0	0	0	5	3	7	2	1	6	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00054	0	0	0	24	29	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	8	0	0	0	0	0	28	2	0	0	5	2	0	0	0	0	10	0	0	0	2	0	0	9	0	0	0	9	0	0	0	0	0	7	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	214	9	0	3	3	0	0	0	0	0	0	14	0	0	0	0	6	0	0	11	16	22	2	18	13	5	0	11	1	27	0	0	0	0	0	0	0	0	0	0	16	25	11	12	11	16	12	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00055	0	0	0	12	31	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	9	0	0	0	0	0	9	0	0	0	2	1	0	0	0	0	5	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	125	6	0	0	5	0	0	0	0	0	0	1	0	1	0	0	6	0	0	5	10	9	1	10	1	3	0	6	0	6	0	0	0	0	0	0	0	0	0	0	2	10	11	3	10	8	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00056	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00057	0	0	0	28	43	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	51	0	0	1	16	0	0	0	0	0	32	4	0	0	13	4	0	0	0	0	30	0	0	0	1	0	0	13	1	0	0	6	0	0	0	0	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	348	8	0	0	9	0	0	0	0	0	0	10	0	0	0	1	22	0	0	11	22	39	4	37	9	13	0	12	1	39	0	0	0	0	0	0	0	0	0	0	30	27	23	27	30	25	10	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00058	0	0	0	8	8	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	2	0	0	0	0	0	4	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	58	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	6	3	0	12	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	3	8	2	2	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00059	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	2	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	51	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	2	3	1	1	2	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	3	6	2	2	2	3	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00060	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00061	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00062	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	44	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	5	6	0	6	2	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	2	3	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00063	5	151	0	18	24	1002	178	790	16	211	0	178	25	15	77	89	6	9	49	53	38	1130	144	0	76	41	1	280	31	25	374	4	10	49	67	1004	30	126	34	98	73	0	0	1	19	8	44	68	3	1	33	34	30	139	41	0	2	5	192	1	1	3030	103	97	2	827	235	0	7	19	6	11	8	100	67	1	0	1	0	62	0	0	230	6	6441	34	1153	488	9	106	14	88	148	32	113	471	1	1674	9	23	125	0	14689	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	52	2	11	265	5	9	6	8	4	1	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0
MiFish_00064	0	0	0	26	37	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	19	0	0	0	0	0	27	4	0	0	7	3	0	0	0	0	15	0	0	0	1	0	0	10	0	0	0	11	0	0	0	0	0	6	0	0	1	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	298	10	0	0	9	0	0	0	0	0	0	9	0	0	0	0	12	0	0	9	18	21	3	31	6	11	0	7	0	17	0	0	0	1	0	0	0	0	0	0	15	27	10	22	15	14	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00065	0	1	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	7	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	78	1	0	0	2	0	0	0	0	0	0	3	0	0	0	0	5	0	0	4	1	3	0	3	0	4	0	3	1	5	0	0	0	0	0	0	0	0	0	0	5	5	2	9	3	2	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00066	0	0	0	19	41	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	15	0	0	0	0	0	17	2	0	0	7	3	0	0	0	0	15	0	0	0	2	0	0	13	0	0	0	6	0	0	0	0	0	7	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	252	8	0	0	8	0	0	0	0	0	0	10	0	0	0	0	11	0	0	8	11	15	3	24	4	11	0	11	0	33	2	0	0	0	0	0	0	0	0	0	17	17	14	19	12	19	14	21	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MiFish_00067	0	0	0	23	29	0	0	1	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	12	0	0	0	0	0	13	2	0	0	4	4	0	0	0	0	12	0	0	0	1	0	0	11	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	226	22	0	1	10	0	0	0	0	0	0	6	0	0	0	0	9	0	0	10	10	14	1	26	5	11	0	9	0	17	0	0	0	0	0	0	0	0	0	0	22	23	9	18	21	9	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00068	0	0	0	62	117	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	65	0	1	0	0	0	76	9	0	0	21	13	0	0	0	0	50	0	0	0	3	0	0	46	0	0	1	32	1	0	0	1	0	32	0	0	2	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	104	688	29	0	2	23	0	0	0	0	0	0	35	0	0	0	0	53	0	0	30	39	41	17	96	31	43	0	32	1	80	0	0	0	0	0	0	0	0	0	0	74	88	67	65	60	51	49	114	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
MiFish_00069	0	0	0	25	34	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	1	0	0	0	0	0	0	0	38	0	0	0	17	0	0	0	0	0	18	1	0	0	9	3	0	0	0	0	13	1	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	236	7	0	0	8	0	0	0	0	0	0	9	0	0	0	0	11	0	0	2	6	16	3	18	4	13	0	10	1	20	0	0	0	0	0	0	0	0	0	0	26	16	8	20	9	14	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MiFish_00070	0	0	0	22	34	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	10	0	0	0	0	0	30	1	0	0	5	1	0	0	0	0	21	1	0	0	0	0	0	10	0	1	0	9	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	27	207	9	0	0	4	0	0	0	0	0	0	8	0	0	0	0	5	0	0	7	9	17	3	21	4	15	0	11	0	26	0	0	0	0	0	0	0	0	0	0	28	25	8	15	17	14	13	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
